"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1375428823609716743","https://twitter.com/hoprnet/status/1375428823609716743","🟡 Community, aren't you tired of 'wen Binance?' questions in our chats?

https://t.co/1jvbW21vKp

🚦 Now is your chance to cut down on 'wen Binance' questions by 100%. Let's go!

💛 Please:
1.reply to CZ with $HOPR
https://t.co/lEYHJ93U7V our reply to CZ: https://t.co/t0gNKvwP3Q","2021-03-26 12:46 +0000","23440.0","2007.0","0.08562286689419796","53.0","16.0","188.0","132.0","635.0","0.0","983.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1375428085013680128","https://twitter.com/hoprnet/status/1375428085013680128","@cz_binance @binance $HOPR

https://t.co/0OeRTedxxV","2021-03-26 12:43 +0000","279062.0","12143.0","0.043513627795973654","586.0","352.0","2999.0","2676.0","741.0","0.0","4773.0","0.0","0","0","1","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374676112870154240","https://twitter.com/hoprnet/status/1374676112870154240","🇰🇷🇨🇭 Our AMA with @Minted_lab is happening in 5 minutes! 

Please join us: https://t.co/1r8ilLDUmo https://t.co/EIznYtBSPX","2021-03-24 10:55 +0000","10831.0","359.0","0.0331456005908965","13.0","0.0","49.0","57.0","65.0","0.0","130.0","0.0","0","0","0","0","0","45","45","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374632077849554946","https://twitter.com/hoprnet/status/1374632077849554946","🟡 The HOPR Farm is coming - we're pleased to present to you our guide on how to farm on Uniswap to earn your share of 5mil $HOPR Tokens!

👩‍🌾 https://t.co/UqotdioT3O

Speaking of 🦄 ... Congrats to @uniswap on the exciting news about their Uniswap V3 AMM!","2021-03-24 08:00 +0000","20529.0","1668.0","0.08125091334210141","68.0","7.0","148.0","134.0","621.0","0.0","690.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374497050188902400","https://twitter.com/hoprnet/status/1374497050188902400","🇰🇷🇨🇭Hopr 코리아 커뮤니티에 입장해주시고 많은 관심가져주세요^^!

We're doing an AMA with @Minted_lab soon, Wednesday 24th at 20:00 KST 

Please join us! https://t.co/1r8ilLVvdW
https://t.co/LzVXLugzlE https://t.co/bGHrAWlhzp","2021-03-23 23:03 +0000","11830.0","557.0","0.047083685545224005","11.0","5.0","55.0","104.0","62.0","0.0","263.0","0.0","0","0","0","0","0","57","57","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1372812481182248965","https://twitter.com/hoprnet/status/1372812481182248965","...and how do you think private DeFi apps would send transactions across the net?

""Some reveal their metadata to ISPs, Cloudflare, AWS and all their `legitimate data sub-processors`""
¯\_(ツ)_/¯ https://t.co/xW2xyFWRuS","2021-03-19 07:29 +0000","22698.0","861.0","0.037932857520486384","24.0","3.0","86.0","127.0","1.0","0.0","620.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1372569596729946119","https://twitter.com/hoprnet/status/1372569596729946119","🤔 Have you wondered what became of the Genesis DAO since it first launched the $HOPR token?

Let's find out! https://t.co/uVJ4DxykjH

And perhaps a little bit about where HOPR governance is headed, too... https://t.co/MU4MmJAMCd","2021-03-18 15:24 +0000","21987.0","1349.0","0.0613544367126029","34.0","4.0","133.0","128.0","220.0","0.0","700.0","0.0","0","0","0","0","0","130","130","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1372227479029440512","https://twitter.com/hoprnet/status/1372227479029440512","The HOPR AMA with @GainsAssociates is about start! 

The AMA begins at 18:00 CET, we look forward to seeing you there!

➡️ https://t.co/yxRzyyRwax https://t.co/CVvXgioRMa","2021-03-17 16:45 +0000","12503.0","696.0","0.05566664000639846","6.0","2.0","68.0","102.0","77.0","0.0","342.0","0.0","0","0","0","0","0","99","99","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1371842693119229952","https://twitter.com/hoprnet/status/1371842693119229952","Join us tomorrow for an AMA with @GainsAssociates

The AMA begins at 18:00 CET and this is one you won't want to miss!

➡️ https://t.co/yxRzyyzViZ https://t.co/oBAb4sIXma","2021-03-16 15:16 +0000","16837.0","892.0","0.052978559125734986","25.0","4.0","89.0","140.0","105.0","0.0","425.0","0.0","0","0","0","0","0","104","104","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1371056512395788299","https://twitter.com/hoprnet/status/1371056512395788299","We present the founders of the HOPR Protocol🔥

https://t.co/eXkcg0kY4N","2021-03-14 11:12 +0000","23021.0","1506.0","0.06541853090656358","30.0","17.0","152.0","136.0","497.0","0.0","674.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1370694124576239618","https://twitter.com/hoprnet/status/1370694124576239618","⚙️ Do you have experience with protocols and have some ideas on how to grow HOPR?

We are looking for a Protocol Engineer, is that you?

➡️ https://t.co/HtHAPXjDkw https://t.co/hEBFfrnNQg","2021-03-13 11:12 +0000","24926.0","772.0","0.030971676161437856","13.0","2.0","67.0","87.0","60.0","0.0","486.0","0.0","0","0","0","0","0","57","57","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1370359922936971273","https://twitter.com/hoprnet/status/1370359922936971273","With our Liquidity Mining about to start, we need to make sure everything is SAFU 🔐

So we teamed up with @immunefi so you can help us find bugs🔎

➡️ https://t.co/bl5thSfaB1","2021-03-12 13:04 +0000","20584.0","960.0","0.046638165565487756","15.0","4.0","90.0","122.0","234.0","0.0","495.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1370300031241232386","https://twitter.com/hoprnet/status/1370300031241232386","""Nearly every single website you visit transmits your data to dozens or even hundreds of companies"" @EFF

Are ISPs going to commit to basic user privacy protections? Either way, HOPR is here to help you regain privacy for good!

https://t.co/CESTxLPmaO https://t.co/QSDf9G7ywh","2021-03-12 09:06 +0000","23748.0","1056.0","0.04446690247599798","48.0","7.0","120.0","130.0","79.0","0.0","564.0","0.0","0","0","0","0","0","108","108","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1369950588935487492","https://twitter.com/hoprnet/status/1369950588935487492","Congratulations @Cloudflare for making the web simpler, faster &amp; more private by removing the __cfduid cookie 👏

It is great to see some web2.0 companies truly embracing the vision of the #web3 wonder world 🧙

https://t.co/RmWAjdZsI0 https://t.co/4hKkdkGtfB","2021-03-11 09:57 +0000","17282.0","1110.0","0.06422867723643097","25.0","2.0","113.0","148.0","143.0","3.0","536.0","0.0","0","0","0","0","0","140","140","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368969510779191296","https://twitter.com/hoprnet/status/1368969510779191296","We proudly announce the winners of our Jungfrau Release Contest 🏆

We hope you join us in future games! 

Congratulations! https://t.co/n2m2pEECTX","2021-03-08 16:59 +0000","16146.0","1174.0","0.07271150749411619","14.0","14.0","76.0","85.0","305.0","0.0","670.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368520049095569410","https://twitter.com/hoprnet/status/1368520049095569410","🇸🇬 Did you miss our AMA with ETH Singapore?

🎥 No worries, we recorded it!

✅ Check it out here: https://t.co/DXRIxsYEjl","2021-03-07 11:13 +0000","18457.0","671.0","0.03635477054775966","10.0","2.0","54.0","98.0","37.0","0.0","394.0","0.0","0","1","0","0","0","75","75","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368157409546547206","https://twitter.com/hoprnet/status/1368157409546547206","Are you interested in HOPR integrations for the real world?

Hop on with us to create privacy enriching decentralized applications as a Senior Software Developer!

➡️ Apply here https://t.co/DPOUuy9uwy https://t.co/f3PBfNFEJl","2021-03-06 11:12 +0000","33838.0","1173.0","0.034665169336249184","21.0","3.0","114.0","117.0","160.0","0.0","665.0","0.0","0","0","0","0","0","93","93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367856426421485577","https://twitter.com/hoprnet/status/1367856426421485577","@livecoinwatch has now listed the $HOPR Token

➡️ https://t.co/XQXV1RMbkg

Remember to be careful and trade responsibly on verified platforms, there are a lot of scammers out there 🔐","2021-03-05 15:16 +0000","1143.0","89.0","0.0778652668416448","2.0","2.0","6.0","28.0","31.0","0.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367810876187631620","https://twitter.com/hoprnet/status/1367810876187631620","Can't find HOPR information on Medium in your language?

How about you try searching our forum? 🌍🌏🌎 

➡️ https://t.co/geQHWAFDWv https://t.co/VFmbSeUDbI","2021-03-05 12:15 +0000","17752.0","733.0","0.04129112212708427","32.0","2.0","76.0","53.0","132.0","0.0","320.0","0.0","0","0","0","0","0","118","118","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
