"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1364484960875208707","https://twitter.com/hoprnet/status/1364484960875208707","The second stop is Seoul, this high-tech metropolis is the main hub of 15 Fortune 500 companies!

➡️ The second video is available now on https://t.co/uy9NtyYwxD https://t.co/QBf1CAaMuN","2021-02-24 07:59 +0000","21458.0","1979.0","0.09222667536583093","51.0","207.0","117.0","228.0","235.0","0.0","973.0","0.0","0","0","0","0","0","168","168","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364469861418688512","https://twitter.com/hoprnet/status/1364469861418688512","Our first stop is Tokyo, originally a fishing village named Edo, now it is one of the most important business centers in the world!

➡️ The first video is available now on https://t.co/uy9NtyGVG5 https://t.co/vjh1C2yuWZ","2021-02-24 06:59 +0000","27086.0","3207.0","0.1184006497821753","70.0","229.0","145.0","292.0","662.0","0.0","1485.0","0.0","0","0","1","0","0","323","323","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364454761865506817","https://twitter.com/hoprnet/status/1364454761865506817","Join us as we orbit planet earth and visit ten cities in ten hours! Every city will feature a question for our Launch Day Quiz so pay attention to your surroundings!

🗺  To get started, head over to https://t.co/uy9NtyYwxD https://t.co/crinsM7r3u","2021-02-24 05:59 +0000","33194.0","2000.0","0.060251852744471895","18.0","13.0","66.0","173.0","418.0","0.0","709.0","0.0","0","0","1","0","0","602","602","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364345999691513857","https://twitter.com/hoprnet/status/1364345999691513857","The $HOPR community presale was the biggest token distribution ever on @xdaichain

$1m from 1'000 participants in 13min
$2.4m from 3'000 participants in total

See you tomorrow on @BalancerLabs LBP for Phase 2!

https://t.co/g4Q7mMAc5l","2021-02-23 22:46 +0000","51881.0","2605.0","0.05021105992559897","46.0","10.0","106.0","315.0","932.0","0.0","1196.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364294204030074882","https://twitter.com/hoprnet/status/1364294204030074882","Do you have what it takes to to build the future of network level privacy?

Hop on as a Business Development Expert!
 
➡️ https://t.co/ckdc4x383X https://t.co/INuLxx38gV","2021-02-23 19:21 +0000","12421.0","285.0","0.022945012478866437","4.0","0.0","29.0","51.0","55.0","0.0","111.0","0.0","0","0","0","0","0","35","35","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364278601294692352","https://twitter.com/hoprnet/status/1364278601294692352","HOPR is making the headlines 📰

Be the first to read in our announcement channel

➡️ https://t.co/ZnJL0bS50Q https://t.co/qG0aZc1PsE","2021-02-23 18:19 +0000","13239.0","695.0","0.05249641211571871","13.0","2.0","51.0","71.0","143.0","0.0","285.0","0.0","0","0","0","0","0","130","130","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364260230259859460","https://twitter.com/hoprnet/status/1364260230259859460","🇨🇭🏔Who is HOPR and what are we about?🤔

🔑Find out this information and more in our non-technical white paper AKA The Book of HOPR🤯

➡️ Available here https://t.co/unxj9bRyOA","2021-02-23 17:06 +0000","11768.0","312.0","0.026512576478585997","10.0","1.0","33.0","44.0","90.0","0.0","134.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364229528432742402","https://twitter.com/hoprnet/status/1364229528432742402","@newsbtc claims ""metadata privacy is the next level important if not a larger security concern""

Read more about this and how HOPR can help secure your metadata

➡️ https://t.co/hGYEaSSK6b","2021-02-23 15:04 +0000","320.0","6.0","0.01875","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364195553937149953","https://twitter.com/hoprnet/status/1364195553937149953","We welcome our Russian community to a special AMA on ICO Drops!

The event starts at 14:00hr

➡️ Увидимся здесь https://t.co/wDswkcWSuQ https://t.co/ZUhx5WkZIK","2021-02-23 12:49 +0000","11777.0","531.0","0.04508788316209561","9.0","1.0","25.0","46.0","148.0","0.0","210.0","0.0","0","0","0","0","0","92","92","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364164096589918216","https://twitter.com/hoprnet/status/1364164096589918216","大家好吗？Welcome to a very special talk at 12 CET 

Join us in a Blockark AMA featuring HOPR!

➡️ Scan the QR code to join! https://t.co/9ykDDU762U","2021-02-23 10:44 +0000","14899.0","404.0","0.027115913819719444","11.0","1.0","37.0","49.0","2.0","0.0","188.0","0.0","0","0","0","0","0","116","116","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1363943895638310915","https://twitter.com/hoprnet/status/1363943895638310915","Our founder @SCBuergel spoke with @Hackernoon about Data Privacy, Blockchain, the $HOPR token and more

Read the full interview here https://t.co/EHTiPLuvBd","2021-02-22 20:09 +0000","12763.0","345.0","0.027031262242419495","6.0","6.0","44.0","61.0","85.0","0.0","142.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1363922756912484358","https://twitter.com/hoprnet/status/1363922756912484358","Iyi akşamlar to all our Turkish Community 🇹🇷

Welcome to our AMA with @_tutulamayanlar at 8:00 CET

➡️ https://t.co/XQmPfaxBNm https://t.co/liNxnpYjaG","2021-02-22 18:45 +0000","12389.0","475.0","0.03834046331423036","5.0","1.0","42.0","73.0","72.0","0.0","189.0","0.0","0","0","0","0","0","93","93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
